mandt,ebeln,ebelp,loekz,statu,aedat,txz01,matnr,ematn,bukrs,werks,lgort,bednr,matkl,infnr,idnlf,ktmng,menge,meins,bprme,bpumz,bpumn,umrez,umren,netpr,peinh,netwr,brtwr,agdat,webaz,mwskz,bonus,insmk,spinf,prsdr,schpr,mahnz,mahn1,mahn2,mahn3,uebto,uebtk,untto,bwtar,bwtty,abskz,agmem,elikz,erekz,pstyp,knttp,kzvbr,vrtkz,twrkz,wepos,weunb,repos,webre,kzabs,labnr,konnr,ktpnr,abdat,abftz,etfz1,etfz2,kzstu,notkz,lmein,evers,zwert,navnw,abmng,prdat,bstyp,effwr,xoblr,kunnr,adrnr,ekkol,sktof,stafo,plifz,ntgew,gewei,txjcd,etdrk,sobkz,arsnr,arsps,insnc,ssqss,zgtyp,ean11,bstae,revlv,geber,fistl,fipos,ko_gsber,ko_pargb,ko_prctr,ko_pprctr,meprf,brgew,volum,voleh,inco1,inco2,vorab,kolif,ltsnr,packno,fplnr,gnetwr,stapo,uebpo,lewed,emlif,lblkz,satnr,attyp,vsart,handoverloc,kanba,adrn2,cuobj,xersy,eildt,drdat,druhr,drunr,aktnr,abeln,abelp,anzpu,punei,saiso,saisj,ebon2,ebon3,ebonf,mlmaa,mhdrz,anfnr,anfps,kzkfg,usequ,umsok,banfn,bnfpo,mtart,uptyp,upvor,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,sikgr,mfzhi,ffzhi,retpo,aurel,bsgru,lfret,mfrgr,nrfhg,j_1bnbm,j_1bmatuse,j_1bmatorg,j_1bownpro,j_1bindust,abueb,nlabd,nfabd,kzbws,bonba,fabkz,j_1aindxp,j_1aidatep,mprof,eglkz,kztlf,kzfme,rdprf,techs,chg_srv,chg_fplnr,mfrpn,mfrnr,emnfr,novet,afnam,tzonrc,iprkz,lebre,berid,xconditions,apoms,ccomp,grant_nbr,fkber,status,reslo,kblnr,kblpos,weora,srv_bas_com,prio_urg,prio_req,empst,diff_invoice,trmrisk_relevant,creationdate,creationtime,spe_abgru,spe_crm_so,spe_crm_so_item,spe_crm_ref_so,spe_crm_ref_item,spe_crm_fkrel,spe_chng_sys,spe_insmk_src,spe_cq_ctrltype,spe_cq_nocq,reason_code,cqu_sar,anzsn,spe_ewm_dtc,exlin,exsnr,ehtyp,retpc,dptyp,dppct,dpamt,dpdat,fls_rsto,ext_rfx_number,ext_rfx_item,ext_rfx_system,srm_contract_id,srm_contract_itm,blk_reason_id,blk_reason_txt,itcons,fixmg,wabwe,cmpl_dlv_itm,inco2_l,inco3_l,externalreferenceid,tc_aut_det,manual_tc_reason,fiscal_incentive,tax_subject_st,fiscal_incentive_id,sf_txjcd,bev1_negen_item,bev1_nedepfree,bev1_nestruccat,advcode,budget_pd,excpe,fmfgus_key,iuid_relevant,mrpind,sgt_scat,sgt_rcat,wrf_charstc1,wrf_charstc2,wrf_charstc3,refsite,serru,sernp,disub_sobkz,disub_pspnr,disub_kunnr,disub_vbeln,disub_posnr,disub_owner,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fsh_atp_date,fsh_vas_rel,fsh_vas_prnt_id,fsh_transaction,fsh_item_group,fsh_item,fsh_ss,fsh_grid_cond_rec,fsh_psm_pfm_split,cnfm_qty,fsh_pqr_uepos,ref_item,source_id,source_key,put_back,pol_id,cons_order,operation_flag,is_deleted,recordstamp
250,4500000044,10,,,2022-02-25,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000025.0,,,30.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,2400.0,2400.0,,2.0,V0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-26,F,2352.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:09:13.181906+00:00
250,4500000044,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000025.0,,,30.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,2400.0,2400.0,,2.0,V0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-26,F,2352.0,,,,,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000016,10,,,2022-01-24,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,800.0,800.0,,2.0,V0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-24,F,784.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-24,13:27:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:02.329876+00:00
250,4500000017,10,,,2022-01-24,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,800.0,800.0,,2.0,V0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-24,F,784.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-24,14:21:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:02.329876+00:00
250,4500000025,10,,,2022-01-27,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,2.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,160.0,160.0,,,V0,,,,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-27,F,156.8,,,,,,SAP,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,X,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-27,10:30:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:02.329876+00:00
250,4500000028,10,,,2022-01-28,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,800.0,800.0,,2.0,V0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-28,F,784.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-28,10:07:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:02.329876+00:00
250,4500000043,10,,,2022-02-02,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,20.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,1600.0,1600.0,,2.0,V0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-25,F,1568.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 09:28:19.660259+00:00
250,4500000048,10,,,2022-02-02,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,800.0,800.0,,2.0,V0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-24,F,784.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:41:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-02 09:41:32.620434+00:00
250,4500000066,10,,,2022-02-03,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,20.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,1600.0,1600.0,,2.0,V0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-03,F,1568.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-03,13:02:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 13:02:38.211608+00:00
250,4500000016,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,800.0,800.0,,2.0,V0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-24,F,784.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-24,13:27:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000017,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,800.0,800.0,,2.0,V0,,,B,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-24,F,784.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-24,14:21:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000025,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,2.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,160.0,160.0,,,V0,,,,X,,,,,,,,,,,,,X,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-27,F,156.8,,,,,,SAP,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,X,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-27,10:30:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000028,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,800.0,800.0,,2.0,V0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-01-28,F,784.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-01-28,10:07:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000043,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,20.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,1600.0,1600.0,,2.0,V0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-25,F,1568.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500000048,10,L,,2022-02-25,Test Material 1,TEST M1,TEST M1,EU01,2000,2001.0,,GRAINS,5300000006.0,,,10.0,KG,KG,1.0,1.0,1.0,1.0,80.0,1.0,800.0,800.0,,2.0,V0,,,B,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,KG,V1,,,,2022-02-24,F,784.0,,,,,,SAP,10.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-02-02,09:41:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,False,2022-02-25 11:13:44.250079+00:00
250,4500038577,10,,,2022-03-21,water,000000006666666719,000000006666666719,USA1,1000,1001.0,,COOKING,5300001890.0,,,3934377.0,L,L,1.0,1.0,1.0,1.0,1.0,1.0,3934377.0,3934377.0,,,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,L,V1,,,,2019-09-30,F,3855689.46,,,,,,SAP,10.0,1.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost & Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,3934377.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-21,07:12:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 07:13:26.305163+00:00
250,4500038578,10,,,2022-03-21,water,000000006666666719,000000006666666719,USA1,1000,1001.0,,COOKING,5300001890.0,,,3131938.0,L,L,1.0,1.0,1.0,1.0,1.0,1.0,3131938.0,3131938.0,,,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,L,V1,,,,2019-09-30,F,3069299.24,,,,,,SAP,10.0,1.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost & Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,3131938.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-21,07:12:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 07:13:26.305163+00:00
250,4500038579,10,,,2022-03-21,water,000000006666666719,000000006666666719,USA1,1000,1001.0,,COOKING,5300001890.0,,,5492495.0,L,L,1.0,1.0,1.0,1.0,1.0,1.0,5492495.0,5492495.0,,,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,L,V1,,,,2019-10-31,F,5382645.1,,,,,,SAP,10.0,1.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost & Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,5492495.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-21,07:12:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 07:13:26.305163+00:00
250,4500038580,10,,,2022-03-21,water,000000006666666719,000000006666666719,USA1,1000,1001.0,,COOKING,5300001890.0,,,5862455.0,L,L,1.0,1.0,1.0,1.0,1.0,1.0,5862455.0,5862455.0,,,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,L,V1,,,,2019-10-31,F,5745205.9,,,,,,SAP,10.0,1.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost & Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,5862455.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-21,07:12:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 07:13:26.305163+00:00
250,4500038581,10,,,2022-03-21,water,000000006666666719,000000006666666719,USA1,1000,1001.0,,COOKING,5300001890.0,,,5680702.0,L,L,1.0,1.0,1.0,1.0,1.0,1.0,5680702.0,5680702.0,,,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,L,V1,,,,2019-09-30,F,5567087.96,,,,,,SAP,10.0,1.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost & Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,5680702.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-21,07:12:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 07:13:26.305163+00:00
250,4500038582,10,,,2022-03-21,water,000000006666666719,000000006666666719,USA1,1000,1001.0,,COOKING,5300001890.0,,,3629580.0,L,L,1.0,1.0,1.0,1.0,1.0,1.0,3629580.0,3629580.0,,,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,L,V1,,,,2019-09-30,F,3556988.4,,,,,,SAP,10.0,1.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost & Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,3629580.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-21,07:12:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 07:13:26.305163+00:00
250,4500038583,10,,,2022-03-21,water,000000006666666719,000000006666666719,USA1,1000,1001.0,,COOKING,5300001890.0,,,4450285.0,L,L,1.0,1.0,1.0,1.0,1.0,1.0,4450285.0,4450285.0,,,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,L,V1,,,,2019-09-05,F,4361279.3,,,,,,SAP,10.0,1.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost & Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,4450285.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-21,07:12:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 07:13:26.305163+00:00
250,4500038584,10,,,2022-03-21,water,000000006666666719,000000006666666719,USA1,1000,1001.0,,COOKING,5300001890.0,,,3146495.0,L,L,1.0,1.0,1.0,1.0,1.0,1.0,3146495.0,3146495.0,,,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,L,V1,,,,2019-09-05,F,3083565.1,,,,,,SAP,10.0,1.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost & Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,3146495.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-21,07:12:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 07:13:26.305163+00:00
250,4500038585,10,,,2022-03-21,water,000000006666666719,000000006666666719,USA1,1000,1001.0,,COOKING,5300001890.0,,,4066659.0,L,L,1.0,1.0,1.0,1.0,1.0,1.0,4066659.0,4066659.0,,,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,L,V1,,,,2019-10-31,F,3985325.82,,,,,,SAP,10.0,1.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost & Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,4066659.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-21,07:12:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 07:13:26.305163+00:00
250,4500038586,10,,,2022-03-21,water,000000006666666719,000000006666666719,USA1,1000,1001.0,,COOKING,5300001890.0,,,3062419.0,L,L,1.0,1.0,1.0,1.0,1.0,1.0,3062419.0,3062419.0,,,I0,,,C,X,,,,,,,,,,,,,,,0,,,,,X,,X,X,,,,,,,,,,,L,V1,,,,2019-10-31,F,3001170.62,,,,,,SAP,10.0,1.0,KG,,,,,,,,,,4.0,,,,,,,,,,,,,CFR,Cost & Freight,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,3062419.0,,,,,,,,,,,,,,,,,EST,,,,,,,,,,,,,,,,,,,,2022-03-21,07:12:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-21 07:13:26.305163+00:00
